feature1,feature2,feature3,feature4,feature5,feature6,Longitude,Latitude,LongitudeFake,LatitudeLis,ServingCell_Lon,ServingCell_Lat,ServingCell_Distance,Speed,RSRP,RSRQ,feature7,feature8,target
110,20,310,410,510,1,-8.524818,51.888938,-9.175784,38.732525,-8.519076,51.89156,490.18,38,-108,-16,40,16,16
110,20,310,410,510,1,-8.524818,51.888938,-9.175784,38.732525,-8.519076,51.89156,490.18,38,-104,-15,16,40,40
110,20,310,410,510,1,-8.524818,51.888938,-9.175784,38.732525,-8.519076,51.89156,490.18,38,-106,-16,40,16,16
110,20,310,410,510,1,-8.524818,51.888938,-9.175784,38.732525,-8.519076,51.89156,490.18,38,-101,-16,16,40,40
110,20,310,410,510,1,-8.526288,51.888964,-9.177254,38.732551,-8.519076,51.89156,572.96,34,-101,-16,40,16,16
110,20,310,410,510,1,-8.526288,51.888964,-9.177254,38.732551,-8.519076,51.89156,572.96,34,-103,-15,16,40,40
110,20,310,410,510,1,-8.526288,51.888964,-9.177254,38.732551,-8.519076,51.89156,572.96,34,-103,-16,40,16,40
110,20,310,410,510,1,-8.526288,51.888964,-9.177254,38.732551,-8.519076,51.89156,572.96,34,-105,-15,40,40,16
110,20,310,410,510,1,-8.526288,51.888964,-9.177254,38.732551,-8.519076,51.89156,572.96,34,-106,-16,16,40,16
110,20,310,410,510,1,-8.526288,51.888964,-9.177254,38.732551,-8.519076,51.89156,572.96,34,-103,-14,16,16,40
110,20,310,410,510,1,-8.526288,51.888964,-9.177254,38.732551,-8.519076,51.89156,572.96,34,-102,-15,40,16,40
110,20,310,410,510,1,-8.526288,51.888964,-9.177254,38.732551,-8.519076,51.89156,572.96,34,-101,-15,40,40,16
110,20,310,410,510,1,-8.526288,51.888964,-9.177254,38.732551,-8.519076,51.89156,572.96,34,-101,-14,16,40,16
110,20,310,410,510,1,-8.526288,51.888964,-9.177254,38.732551,-8.519076,51.89156,572.96,34,-102,-13,16,16,40
110,20,310,410,510,1,-8.526288,51.888964,-9.177254,38.732551,-8.519076,51.89156,572.96,34,-103,-12,40,16,16
110,20,310,410,510,1,-8.526288,51.888964,-9.177254,38.732551,-8.519076,51.89156,572.96,34,-102,-14,16,40,16
110,20,310,410,510,1,-8.526288,51.888964,-9.177254,38.732551,-8.519076,51.89156,572.96,34,-104,-16,16,16,40
110,20,310,410,510,1,-8.526288,51.888964,-9.177254,38.732551,-8.519076,51.89156,572.96,34,-104,-14,40,16,40
110,20,310,410,510,1,-8.526288,51.888964,-9.177254,38.732551,-8.530683,51.885186,517.17,34,-106,-17,40,40,40
110,20,310,410,510,1,-8.527742,51.8889,-9.178708,38.732487,-8.530683,51.885186,459.66,26,-106,-17,40,40,16
110,20,310,410,510,1,-8.527742,51.8889,-9.178708,38.732487,-8.530344,51.891714,360.27,26,-103,-13,16,40,16
110,20,310,410,510,1,-8.527742,51.8889,-9.178708,38.732487,-8.530344,51.891714,360.27,26,-101,-12,16,16,40
110,20,310,410,510,1,-8.527742,51.8889,-9.178708,38.732487,-8.530344,51.891714,360.27,26,-97,-9,40,16,16
110,20,310,410,510,1,-8.527742,51.8889,-9.178708,38.732487,-8.530344,51.891714,360.27,26,-99,-12,16,40,16
110,20,310,410,510,1,-8.527742,51.8889,-9.178708,38.732487,-8.530344,51.891714,360.27,26,-96,-11,16,16,16
110,20,310,410,510,1,-8.529229,51.888899,-9.180195,38.732486,-8.530344,51.891714,322.23,32,-96,-11,16,16,59
110,20,310,410,510,1,-8.529229,51.888899,-9.180195,38.732486,-8.530344,51.891714,322.23,32,-97,-12,59,16,59
110,20,310,410,510,1,-8.529229,51.888899,-9.180195,38.732486,-8.530344,51.891714,322.23,32,-95,-12,59,59,16
110,20,310,410,510,1,-8.529229,51.888899,-9.180195,38.732486,-8.530344,51.891714,322.23,32,-89,-7,16,59,40
110,20,310,410,510,1,-8.529229,51.888899,-9.180195,38.732486,-8.530344,51.891714,322.23,32,-85,-7,40,16,40
110,20,310,410,510,1,-8.530688,51.888898,-9.181654,38.732485,-8.530344,51.891714,314.01,29,-85,-7,40,40,16
110,20,310,410,510,1,-8.530688,51.888898,-9.181654,38.732485,-8.530344,51.891714,314.01,29,-88,-10,16,40,16
110,20,310,410,510,1,-8.530688,51.888898,-9.181654,38.732485,-8.530344,51.891714,314.01,29,-87,-7,16,16,40
110,20,310,410,510,1,-8.530688,51.888898,-9.181654,38.732485,-8.530344,51.891714,314.01,29,-88,-7,40,16,16
110,20,310,410,510,1,-8.530688,51.888898,-9.181654,38.732485,-8.530344,51.891714,314.01,29,-87,-8,16,40,40
110,20,310,410,510,1,-8.530688,51.888898,-9.181654,38.732485,-8.530344,51.891714,314.01,29,-87,-12,40,16,37
110,20,310,410,510,1,-8.530688,51.888898,-9.181654,38.732485,-8.530344,51.891714,314.01,29,-86,-9,37,40,38
110,20,310,410,510,1,-8.530688,51.888898,-9.181654,38.732485,-8.530344,51.891714,314.01,29,-88,-8,38,37,37
110,20,310,410,510,1,-8.530688,51.888898,-9.181654,38.732485,-8.530344,51.891714,314.01,29,-83,-11,37,38,26
110,20,310,410,510,1,-8.530688,51.888898,-9.181654,38.732485,-8.530344,51.891714,314.01,29,-82,-6,26,37,59
110,20,310,410,510,1,-8.532187,51.888962,-9.183153,38.732549,-8.530344,51.891714,331.12,30,-82,-6,59,26,59
110,20,310,410,510,1,-8.532187,51.888962,-9.183153,38.732549,-8.530344,51.891714,331.12,30,-77,-11,59,59,60
110,20,310,410,510,1,-8.532187,51.888962,-9.183153,38.732549,-8.530344,51.891714,331.12,30,-76,-10,60,59,61
110,20,310,410,510,1,-8.532187,51.888962,-9.183153,38.732549,-8.530344,51.891714,331.12,30,-83,-8,61,60,62
110,20,310,410,510,1,-8.532187,51.888962,-9.183153,38.732549,-8.530344,51.891714,331.12,30,-81,-9,62,61,63
110,20,310,410,510,1,-8.532187,51.888962,-9.183153,38.732549,-8.530344,51.891714,331.12,30,-75,-6,63,62,61
110,20,310,410,510,1,-8.532187,51.888962,-9.183153,38.732549,-8.530344,51.891714,331.12,30,-85,-12,61,63,16
110,20,310,410,510,1,-8.532187,51.888962,-9.183153,38.732549,-8.530344,51.891714,331.12,30,-89,-14,16,61,4
110,20,310,410,510,1,-8.532187,51.888962,-9.183153,38.732549,-8.530344,51.891714,331.12,30,-92,-14,4,16,7
110,20,310,410,510,1,-8.532187,51.888962,-9.183153,38.732549,-8.435135,51.846654,8156.94,30,-88,-13,7,4,3
110,20,310,410,510,1,-8.532187,51.888962,-9.183153,38.732549,-8.435135,51.846654,8156.94,30,-91,-13,3,7,3
110,20,310,410,510,1,-8.532187,51.888962,-9.183153,38.732549,-8.435135,51.846654,8156.94,30,-90,-12,3,3,41
110,20,310,410,510,1,-8.532187,51.888962,-9.183153,38.732549,-8.435135,51.846654,8156.94,30,-88,-12,41,3,3
110,20,310,410,510,1,-8.532187,51.888962,-9.183153,38.732549,-8.435135,51.846654,8156.94,30,-89,-12,3,41,64
110,20,310,410,510,1,-8.532187,51.888962,-9.183153,38.732549,-8.435135,51.846654,8156.94,30,-89,-11,64,3,3
110,20,310,410,510,1,-8.532187,51.888962,-9.183153,38.732549,-8.435135,51.846654,8156.94,30,-90,-11,3,64,16
110,20,310,410,510,1,-8.532187,51.888962,-9.183153,38.732549,-8.435135,51.846654,8156.94,30,-90,-13,16,3,40
110,20,310,410,510,1,-8.532187,51.888962,-9.183153,38.732549,-8.435135,51.846654,8156.94,30,-89,-9,40,16,16
110,20,310,410,510,1,-8.532187,51.888962,-9.183153,38.732549,-8.435135,51.846654,8156.94,30,-89,-10,16,40,40
110,20,310,410,510,1,-8.532187,51.888962,-9.183153,38.732549,-8.435135,51.846654,8156.94,30,-89,-14,40,16,16
110,20,310,410,510,1,-8.532187,51.888962,-9.183153,38.732549,-8.435135,51.846654,8156.94,30,-88,-9,16,40,59
110,20,310,410,510,1,-8.532187,51.888962,-9.183153,38.732549,-8.435135,51.846654,8156.94,30,-88,-11,59,16,16
110,20,310,410,510,1,-8.532187,51.888962,-9.183153,38.732549,-8.435135,51.846654,8156.94,30,-88,-10,16,59,5
110,20,310,410,510,1,-8.532187,51.888962,-9.183153,38.732549,-8.435135,51.846654,8156.94,30,-89,-8,5,16,65
110,20,310,410,510,1,-8.532187,51.888962,-9.183153,38.732549,-8.435135,51.846654,8156.94,30,-92,-12,65,5,66
110,20,310,410,510,1,-8.532187,51.888962,-9.183153,38.732549,-8.435135,51.846654,8156.94,30,-95,-14,66,65,5
110,20,310,410,510,1,-8.532187,51.888962,-9.183153,38.732549,-8.435135,51.846654,8156.94,30,-86,-12,5,66,13
110,20,310,410,510,1,-8.532187,51.888962,-9.183153,38.732549,-8.435135,51.846654,8156.94,30,-82,-9,13,5,36
110,20,310,410,510,1,-8.533679,51.889036,-9.184645,38.732623,-8.435135,51.846654,8245.53,10,-82,-9,36,13,67
111,20,311,411,511,1,-8.533679,51.889036,-9.184645,38.732623,-8.435135,51.846654,8245.53,10,-80,-9,0,0,21
112,21,312,412,512,1,-8.533679,51.889036,-9.184645,38.732623,-8.435135,51.846654,8245.53,10,-84,-10,0,0,68
112,21,312,412,512,1,-8.533679,51.889036,-9.184645,38.732623,-8.435135,51.846654,8245.53,10,-81,-8,68,0,8
112,21,312,412,512,1,-8.533679,51.889036,-9.184645,38.732623,-8.435135,51.846654,8245.53,10,-79,-8,8,68,69
113,20,313,413,513,1,-8.533679,51.889036,-9.184645,38.732623,-8.435135,51.846654,8245.53,10,-73,-7,0,0,70
113,20,313,413,513,1,-8.535286,51.889096,-9.186252,38.732683,-8.435135,51.846654,8340.08,36,-73,-7,70,0,71
113,20,313,413,513,1,-8.535286,51.889096,-9.186252,38.732683,-8.435135,51.846654,8340.08,36,-77,-6,71,70,71
113,20,313,413,513,1,-8.535286,51.889096,-9.186252,38.732683,-8.435135,51.846654,8340.08,36,-76,-8,71,71,70
113,20,313,413,513,1,-8.535286,51.889096,-9.186252,38.732683,-8.435135,51.846654,8340.08,36,-80,-9,70,71,71
113,20,313,413,513,1,-8.535286,51.889096,-9.186252,38.732683,-8.435135,51.846654,8340.08,36,-81,-9,71,70,72
113,20,313,413,513,1,-8.536797,51.8891,-9.187763,38.732687,-8.435135,51.846654,8426.07,39,-81,-9,72,71,73
113,20,313,413,513,1,-8.536797,51.8891,-9.187763,38.732687,-8.435135,51.846654,8426.07,39,-82,-12,73,72,71
113,20,313,413,513,1,-8.536797,51.8891,-9.187763,38.732687,-8.435135,51.846654,8426.07,39,-85,-8,71,73,74
113,20,313,413,513,1,-8.536797,51.8891,-9.187763,38.732687,-8.435135,51.846654,8426.07,39,-82,-7,74,71,71
113,20,313,413,513,1,-8.536797,51.8891,-9.187763,38.732687,-8.435135,51.846654,8426.07,39,-80,-8,71,74,70
113,20,313,413,513,1,-8.538298,51.889292,-9.189264,38.732879,-8.435135,51.846654,8523.49,33,-80,-8,70,71,71
113,20,313,413,513,1,-8.538298,51.889292,-9.189264,38.732879,-8.435135,51.846654,8523.49,33,-96,-9,71,70,74
113,20,313,413,513,1,-8.538298,51.889292,-9.189264,38.732879,-8.435135,51.846654,8523.49,33,-103,-12,74,71,75
113,20,313,413,513,1,-8.538298,51.889292,-9.189264,38.732879,-8.435135,51.846654,8523.49,33,-107,-11,75,74,71
113,20,313,413,513,1,-8.538298,51.889292,-9.189264,38.732879,-8.435135,51.846654,8523.49,33,-109,-14,71,75,76
113,20,313,413,513,1,-8.539183,51.890089,-9.190149,38.733676,-8.435135,51.846654,8623.32,39,-109,-14,76,71,76
113,20,313,413,513,1,-8.539183,51.890089,-9.190149,38.733676,-8.435135,51.846654,8623.32,39,-115,-16,76,76,76
113,20,313,413,513,1,-8.539183,51.890089,-9.190149,38.733676,-8.435135,51.846654,8623.32,39,-113,-13,76,76,72
113,20,313,413,513,1,-8.539183,51.890089,-9.190149,38.733676,-8.435135,51.846654,8623.32,39,-117,-13,72,76,76
113,20,313,413,513,1,-8.539183,51.890089,-9.190149,38.733676,-8.435135,51.846654,8623.32,39,-115,-13,76,72,72
113,20,313,413,513,1,-8.539183,51.890089,-9.190149,38.733676,-8.435135,51.846654,8623.32,39,-114,-13,72,76,77
113,20,313,413,513,1,-8.539183,51.890089,-9.190149,38.733676,-8.435135,51.846654,8623.32,39,-117,-14,77,72,72
113,20,313,413,513,1,-8.540219,51.89078,-9.191185,38.734367,-8.435135,51.846654,8725.27,26,-117,-14,72,77,78
113,20,313,413,513,1,-8.540219,51.89078,-9.191185,38.734367,-8.435135,51.846654,8725.27,26,-121,-14,78,72,77
113,20,313,413,513,1,-8.540219,51.89078,-9.191185,38.734367,-8.435135,51.846654,8725.27,26,-119,-14,77,78,72
113,20,313,413,513,1,-8.540219,51.89078,-9.191185,38.734367,-8.435135,51.846654,8725.27,26,-115,-13,72,77,70
113,20,313,413,513,1,-8.540219,51.89078,-9.191185,38.734367,-8.435135,51.846654,8725.27,26,-117,-13,70,72,72
113,20,313,413,513,1,-8.540219,51.89078,-9.191185,38.734367,-8.543334,51.889987,231.24,26,-112,-15,72,70,77
113,20,313,413,513,1,-8.541727,51.891056,-9.192693,38.734643,-8.543334,51.889987,162.15,31,-112,-15,77,72,72
113,20,313,413,513,1,-8.541727,51.891056,-9.192693,38.734643,-8.543334,51.889987,162.15,31,-112,-16,72,77,71
113,20,313,413,513,1,-8.541727,51.891056,-9.192693,38.734643,-8.543334,51.889987,162.15,31,-110,-16,71,72,72
113,20,313,413,513,1,-8.541727,51.891056,-9.192693,38.734643,-8.543334,51.889987,162.15,31,-111,-16,72,71,77
113,20,313,413,513,1,-8.542917,51.891684,-9.193883,38.735271,-8.543334,51.889987,190.86,38,-112,-16,77,72,58
113,20,313,413,513,1,-8.542917,51.891684,-9.193883,38.735271,-8.543334,51.889987,190.86,38,-118,-18,58,77,58
113,20,313,413,513,1,-8.542917,51.891684,-9.193883,38.735271,-8.543334,51.889987,190.86,38,-118,-20,58,58,71
113,20,313,413,513,1,-8.542917,51.891684,-9.193883,38.735271,-8.543334,51.889987,190.86,38,-120,-20,71,58,71
113,20,313,413,513,1,-8.542917,51.891684,-9.193883,38.735271,-8.543334,51.889987,190.86,38,-118,-19,71,71,58
113,20,313,413,513,1,-8.544467,51.891713,-9.195433,38.7353,-8.543334,51.889987,207.07,36,-118,-19,58,71,79
113,20,313,413,513,1,-8.544467,51.891713,-9.195433,38.7353,-8.543334,51.889987,207.07,36,-121,-18,79,58,80
113,20,313,413,513,1,-8.544467,51.891713,-9.195433,38.7353,-8.543334,51.889987,207.07,36,-121,-21,80,79,80
113,20,313,413,513,1,-8.544467,51.891713,-9.195433,38.7353,-8.604034,51.889656,4094.21,36,-107,-14,80,80,76
113,20,313,413,513,1,-8.544467,51.891713,-9.195433,38.7353,-8.604034,51.889656,4094.21,36,-119,-19,76,80,70
113,20,313,413,513,1,-8.545937,51.891929,-9.196903,38.735516,-8.604034,51.889656,3994.93,45,-119,-19,70,76,81
113,20,313,413,513,1,-8.545937,51.891929,-9.196903,38.735516,-8.543334,51.889987,280.25,45,-118,-16,81,70,71
113,20,313,413,513,1,-8.545937,51.891929,-9.196903,38.735516,-8.543334,51.889987,280.25,45,-113,-17,71,81,78
113,20,313,413,513,1,-8.545937,51.891929,-9.196903,38.735516,-8.543334,51.889987,280.25,45,-111,-17,78,71,71
113,20,313,413,513,1,-8.547523,51.892091,-9.198489,38.735678,-8.543334,51.889987,370.64,47,-111,-17,71,78,78
113,20,313,413,513,1,-8.547523,51.892091,-9.198489,38.735678,-8.543334,51.889987,370.64,47,-111,-16,78,71,52
113,20,313,413,513,1,-8.547523,51.892091,-9.198489,38.735678,-8.543334,51.889987,370.64,47,-109,-16,52,78,71
113,20,313,413,513,1,-8.547523,51.892091,-9.198489,38.735678,-8.543334,51.889987,370.64,47,-110,-19,71,52,58
113,20,313,413,513,1,-8.54911,51.892159,-9.200076,38.735746,-8.543334,51.889987,464.16,45,-110,-19,58,71,78
113,20,313,413,513,1,-8.54911,51.892159,-9.200076,38.735746,-8.54086,51.883276,1138.52,45,-109,-16,78,58,78
113,20,313,413,513,1,-8.54911,51.892159,-9.200076,38.735746,-8.54086,51.883276,1138.52,45,-104,-11,78,78,82
113,20,313,413,513,1,-8.54911,51.892159,-9.200076,38.735746,-8.54086,51.883276,1138.52,45,-105,-13,82,78,78
113,20,313,413,513,1,-8.54911,51.892159,-9.200076,38.735746,-8.54086,51.883276,1138.52,45,-89,-9,78,82,70
113,20,313,413,513,1,-8.550648,51.89224,-9.201614,38.735827,-8.54086,51.883276,1201.98,47,-89,-9,70,78,71
113,20,313,413,513,1,-8.550648,51.89224,-9.201614,38.735827,-8.54086,51.883276,1201.98,47,-87,-6,71,70,71
113,20,313,413,513,1,-8.550648,51.89224,-9.201614,38.735827,-8.54086,51.883276,1201.98,47,-87,-8,71,71,71
113,20,313,413,513,1,-8.550648,51.89224,-9.201614,38.735827,-8.54086,51.883276,1201.98,47,-86,-10,71,71,74
113,20,313,413,513,1,-8.550648,51.89224,-9.201614,38.735827,-8.54086,51.883276,1201.98,47,-95,-8,74,71,83
113,20,313,413,513,1,-8.552173,51.892251,-9.203139,38.735838,-8.54086,51.883276,1264.42,47,-95,-8,83,74,58
13,20,314,414,514,1,-8.552173,51.892251,-9.203139,38.735838,-8.54086,51.883276,1264.42,47,-86,-11,0,0,84
13,20,314,414,514,1,-8.552173,51.892251,-9.203139,38.735838,-8.54086,51.883276,1264.42,47,-69,-13,84,0,85
13,20,314,414,514,1,-8.552173,51.892251,-9.203139,38.735838,-8.54086,51.883276,1264.42,47,-74,-9,85,84,86
13,20,314,414,514,1,-8.55364,51.8922,-9.204606,38.735787,-8.54086,51.883276,1324.37,48,-74,-9,86,85,50
114,20,315,415,515,1,-8.55364,51.8922,-9.204606,38.735787,-8.54086,51.883276,1324.37,48,-76,-13,0,0,87
114,20,315,415,515,1,-8.55364,51.8922,-9.204606,38.735787,-8.54086,51.883276,1324.37,48,-70,-11,87,0,46
114,20,315,415,515,1,-8.55364,51.8922,-9.204606,38.735787,-8.54086,51.883276,1324.37,48,-78,-9,46,87,13
115,22,316,416,512,1,-8.555182,51.892181,-9.206148,38.735768,-8.54086,51.883276,1395.21,45,-78,-9,0,0,41
115,22,316,416,512,1,-8.555182,51.892181,-9.206148,38.735768,-8.54086,51.883276,1395.21,45,-79,-8,41,0,41
115,22,316,416,512,1,-8.555182,51.892181,-9.206148,38.735768,-8.54086,51.883276,1395.21,45,-83,-7,41,41,41
10,20,317,417,516,1,-8.555182,51.892181,-9.206148,38.735768,-8.535593,51.880268,1887.39,45,-95,-8,0,0,71
10,20,317,417,516,1,-8.555182,51.892181,-9.206148,38.735768,-8.535593,51.880268,1887.39,45,-91,-7,71,0,1
10,20,317,417,516,1,-8.556712,51.892251,-9.207678,38.735838,-8.535593,51.880268,1968.83,46,-91,-7,1,71,78
10,20,317,417,516,1,-8.556712,51.892251,-9.207678,38.735838,-8.535593,51.880268,1968.83,46,-91,-12,78,1,17
10,20,317,417,516,1,-8.556712,51.892251,-9.207678,38.735838,-8.535593,51.880268,1968.83,46,-86,-11,17,78,88
10,20,317,417,516,1,-8.499627,51.89386,-9.150593,38.737447,-,-,-,0,-88,-13,88,17,17
10,20,317,418,516,1,-8.498502,51.893994,-9.149468,38.737581,-,-,-,34,-88,-13,0,0,71
10,20,317,418,516,1,-8.498502,51.893994,-9.149468,38.737581,-,-,-,34,-91,-14,71,0,2
10,20,317,418,516,1,-8.498502,51.893994,-9.149468,38.737581,-,-,-,34,-96,-14,2,71,1
10,20,317,418,516,1,-8.498502,51.893994,-9.149468,38.737581,-,-,-,34,-96,-13,1,2,51
10,20,317,418,516,1,-8.498502,51.893994,-9.149468,38.737581,-,-,-,34,-95,-14,51,1,89
10,20,317,418,516,1,-8.498502,51.893994,-9.149468,38.737581,-,-,-,34,-102,-15,89,51,71
10,20,317,418,516,1,-8.498502,51.893994,-9.149468,38.737581,-,-,-,34,-106,-15,71,89,90
10,20,317,418,516,1,-8.498502,51.893994,-9.149468,38.737581,-,-,-,34,-109,-16,90,71,90
10,20,317,418,516,1,-8.498502,51.893994,-9.149468,38.737581,-,-,-,34,-107,-16,90,90,51
10,20,317,418,516,1,-8.498502,51.893994,-9.149468,38.737581,-,-,-,34,-108,-15,51,90,71
10,20,317,418,516,1,-8.498502,51.893994,-9.149468,38.737581,-,-,-,34,-110,-17,71,51,91
10,20,317,418,516,1,-8.498502,51.893994,-9.149468,38.737581,-,-,-,34,-109,-15,91,71,92
10,20,317,418,516,1,-8.498502,51.893994,-9.149468,38.737581,-,-,-,34,-111,-17,92,91,78
10,20,317,418,516,1,-8.498502,51.893994,-9.149468,38.737581,-,-,-,34,-110,-16,78,92,78
10,20,317,418,516,1,-8.498502,51.893994,-9.149468,38.737581,-,-,-,34,-110,-15,78,78,17
10,20,317,418,516,1,-8.498502,51.893994,-9.149468,38.737581,-,-,-,34,-108,-16,17,78,17
116,20,318,419,517,1,-8.498502,51.893994,-9.149468,38.737581,-,-,-,34,-104,-14,0,0,41
116,20,318,419,517,1,-8.498502,51.893994,-9.149468,38.737581,-,-,-,34,-111,-15,41,0,41
116,20,318,419,517,1,-8.498502,51.893994,-9.149468,38.737581,-,-,-,34,-111,-14,41,41,36
116,20,318,419,517,1,-8.498502,51.893994,-9.149468,38.737581,-,-,-,34,-112,-15,36,41,26
116,20,318,419,517,1,-8.498502,51.893994,-9.149468,38.737581,-,-,-,34,-113,-16,26,36,41
116,20,318,419,517,1,-8.498502,51.893994,-9.149468,38.737581,-,-,-,34,-108,-13,41,26,61
116,20,318,419,517,1,-8.498502,51.893994,-9.149468,38.737581,-8.484763,51.89778,1032.46,34,-105,-14,61,41,24
116,20,318,419,517,1,-8.498502,51.893994,-9.149468,38.737581,-8.484763,51.89778,1032.46,34,-113,-18,24,61,5
116,20,318,419,517,1,-8.498502,51.893994,-9.149468,38.737581,-8.484763,51.89778,1032.46,34,-111,-16,5,24,5
116,20,318,419,517,1,-8.498502,51.893994,-9.149468,38.737581,-8.484763,51.89778,1032.46,34,-104,-12,5,5,6
116,20,318,419,517,1,-8.498502,51.893994,-9.149468,38.737581,-8.484763,51.89778,1032.46,34,-108,-14,6,5,93
116,20,318,419,517,1,-8.498502,51.893994,-9.149468,38.737581,-8.484763,51.89778,1032.46,34,-107,-15,93,6,41
116,20,318,419,517,1,-8.498502,51.893994,-9.149468,38.737581,-8.484763,51.89778,1032.46,34,-109,-14,41,93,36
116,20,318,419,517,1,-8.498502,51.893994,-9.149468,38.737581,-8.484763,51.89778,1032.46,34,-109,-15,36,41,94
116,20,318,419,517,1,-8.498502,51.893994,-9.149468,38.737581,-8.484763,51.89778,1032.46,34,-110,-15,94,36,42
116,20,318,419,517,1,-8.498502,51.893994,-9.149468,38.737581,-8.484763,51.89778,1032.46,34,-111,-15,42,94,45
116,20,318,419,517,1,-8.498502,51.893994,-9.149468,38.737581,-8.484763,51.89778,1032.46,34,-110,-14,45,42,42
116,20,318,419,517,1,-8.498502,51.893994,-9.149468,38.737581,-8.484763,51.89778,1032.46,34,-107,-14,42,45,94
116,20,318,419,517,1,-8.498502,51.893994,-9.149468,38.737581,-8.484763,51.89778,1032.46,34,-104,-13,94,42,13
116,20,318,419,517,1,-8.498502,51.893994,-9.149468,38.737581,-8.484763,51.89778,1032.46,34,-103,-13,13,94,7
116,20,318,419,517,1,-8.498502,51.893994,-9.149468,38.737581,-8.484763,51.89778,1032.46,34,-100,-13,7,13,94
116,20,318,419,517,1,-8.498502,51.893994,-9.149468,38.737581,-8.484763,51.89778,1032.46,34,-102,-14,94,7,4
116,20,318,419,517,1,-8.498502,51.893994,-9.149468,38.737581,-8.491719,51.893905,465.56,34,-103,-14,4,94,42
116,20,318,419,517,1,-8.498502,51.893994,-9.149468,38.737581,-8.491719,51.893905,465.56,34,-100,-13,42,4,45
117,23,319,412,512,1,-8.498502,51.893994,-9.149468,38.737581,-8.484763,51.89778,1032.46,34,-101,-13,0,0,46
118,20,320,420,518,1,-8.498502,51.893994,-9.149468,38.737581,-8.484763,51.89778,1032.46,34,-102,-12,0,0,37
118,20,320,420,518,1,-8.498502,51.893994,-9.149468,38.737581,-8.484763,51.89778,1032.46,34,-106,-13,37,0,38
118,20,320,420,518,1,-8.498502,51.893994,-9.149468,38.737581,-8.484763,51.89778,1032.46,34,-106,-14,38,37,95
118,20,320,420,518,1,-8.498502,51.893994,-9.149468,38.737581,-8.484763,51.89778,1032.46,34,-105,-13,95,38,96
118,20,320,420,518,1,-8.498502,51.893994,-9.149468,38.737581,-8.484763,51.89778,1032.46,34,-107,-13,96,95,96
10,20,321,421,519,1,-8.498502,51.893994,-9.149468,38.737581,-8.484763,51.89778,1032.46,34,-112,-15,0,0,2
10,20,321,421,519,1,-8.498502,51.893994,-9.149468,38.737581,-8.491719,51.893905,465.56,34,-112,-16,2,0,27
10,20,321,421,519,1,-8.498502,51.893994,-9.149468,38.737581,-8.491719,51.893905,465.56,34,-103,-15,27,2,28
10,20,321,421,519,1,-8.498502,51.893994,-9.149468,38.737581,-8.484763,51.89778,1032.46,34,-107,-16,28,27,27
10,20,321,421,519,1,-8.498502,51.893994,-9.149468,38.737581,-8.489533,51.895123,628.12,34,-103,-13,27,28,17
10,20,321,421,519,1,-8.498502,51.893994,-9.149468,38.737581,-8.489533,51.895123,628.12,34,-104,-17,17,27,1
10,20,321,421,519,1,-8.498502,51.893994,-9.149468,38.737581,-8.489533,51.895123,628.12,34,-104,-15,1,17,2
10,20,321,421,519,1,-8.498502,51.893994,-9.149468,38.737581,-8.489533,51.895123,628.12,34,-102,-13,2,1,88
10,20,321,421,519,1,-8.498502,51.893994,-9.149468,38.737581,-8.489533,51.895123,628.12,34,-102,-12,88,2,33
10,20,321,421,519,1,-8.498502,51.893994,-9.149468,38.737581,-8.489533,51.895123,628.12,34,-101,-12,33,88,88
10,20,321,421,519,1,-8.498502,51.893994,-9.149468,38.737581,-8.489533,51.895123,628.12,34,-101,-11,88,33,21
10,20,321,421,519,1,-8.498502,51.893994,-9.149468,38.737581,-8.489533,51.895123,628.12,34,-101,-13,21,88,2
10,20,321,421,519,1,-8.498502,51.893994,-9.149468,38.737581,-8.489533,51.895123,628.12,34,-102,-14,2,21,1
10,20,321,421,519,1,-8.498502,51.893994,-9.149468,38.737581,-8.489533,51.895123,628.12,34,-99,-13,1,2,23
10,20,321,421,519,1,-8.498502,51.893994,-9.149468,38.737581,-8.489533,51.895123,628.12,34,-105,-15,23,1,21
