feature1,feature2,feature3,feature4,feature5,feature6,agent1,agent2,target
120,20,323,4936,521,60,47,16,37
120,20,323,4936,521,60,37,47,25
120,20,323,4936,521,60,25,37,22
120,20,323,4936,521,60,22,25,25
120,20,323,4936,521,60,25,22,25
1155,20,3620,4937,5230,60,0,0,36
1155,20,3620,4937,5230,60,36,0,36
1155,20,3620,4937,5230,60,36,36,5
1155,20,3620,4937,5230,60,5,36,49
1155,20,3620,4937,5230,60,49,5,13
1155,20,3620,4937,5230,60,13,49,36
113,20,3518,4938,5380,60,0,0,52
113,20,3518,4938,5380,60,52,0,52
113,20,3518,4938,5380,60,52,52,15
113,20,3518,4938,5380,60,15,52,71
113,20,3518,4938,5380,60,71,15,91
113,20,3518,4938,5380,60,91,71,1
113,20,3518,4938,5380,60,1,91,15
113,20,3518,4938,5380,60,15,1,51
113,20,3518,4938,5380,60,51,15,98
113,20,3518,4938,5380,60,98,51,16
113,20,3518,4938,5380,60,16,98,40
113,20,3518,4938,5380,60,40,16,71
113,20,3518,4938,5380,60,71,40,71
113,20,3518,4938,5380,60,71,71,90
113,20,3518,4938,5380,60,90,71,78
113,20,3518,4938,5380,60,78,90,78
113,20,3518,4938,5380,60,78,78,78
113,20,3518,4938,5380,60,78,78,91
113,20,3518,4938,5380,60,91,78,71
113,20,3518,4938,5380,60,71,91,71
113,20,3518,4938,5380,60,71,71,58
113,20,3518,4938,5380,60,58,71,143
113,20,3518,4938,5380,60,143,58,167
113,20,3518,4938,5380,60,167,143,58
113,20,3518,4938,5380,60,58,167,71
113,20,3518,4938,5380,60,71,58,91
113,20,3518,4938,5380,60,91,71,81
113,20,3518,4938,5380,60,81,91,71
113,20,3518,4938,5380,60,71,81,91
113,20,3518,4938,5380,60,91,71,78
113,20,3518,4938,5380,60,78,91,16
113,20,3518,4938,5380,60,16,78,40
113,20,3518,4938,5380,60,40,16,71
113,20,3518,4938,5380,60,71,40,91
113,20,3518,4938,5380,60,91,71,15
113,20,3518,4938,5380,60,15,91,58
113,20,3518,4938,5380,60,58,15,1
113,20,3518,4938,5380,60,1,58,156
113,20,3518,4938,5380,60,156,1,58
113,20,3518,4938,5380,60,58,156,71
113,20,3518,4938,5380,60,71,58,76
113,20,3518,4938,5380,60,76,71,132
113,20,3518,4938,5380,60,132,76,75
1177,20,3621,4939,550,60,0,0,2
1177,20,3621,4939,550,60,2,0,15
1177,20,3621,4939,550,60,15,2,15
1177,20,3621,4939,550,60,15,15,21
111,20,3372,4940,5296,60,0,0,48
111,20,3372,4940,5296,60,48,0,38
111,20,3372,4940,5296,60,38,48,48
111,20,3372,4940,5296,60,48,38,38
111,20,3372,4940,5296,60,38,48,38
111,20,3372,4940,5296,60,38,38,48
111,20,3372,4940,5296,60,48,38,37
111,20,3372,4940,5296,60,37,48,48
111,20,3372,4940,5296,60,48,37,38
111,20,3372,4940,5296,60,38,48,37
111,20,3372,4940,5296,60,37,38,37
111,20,3372,4940,5296,60,37,37,37
111,20,3372,4940,5296,60,37,37,48
111,20,3372,4940,5296,60,48,37,37
111,20,3372,4940,5296,60,37,48,48
111,20,3372,4940,5296,60,48,37,37
111,20,3372,4940,5296,60,37,48,48
111,20,3372,4940,5296,60,48,37,37
111,20,3372,4940,5296,60,37,48,40
111,20,3372,4940,5296,60,40,37,16
111,20,3372,4940,5296,60,16,40,37
111,20,3372,4940,5296,60,37,16,48
111,20,3372,4940,5296,60,48,37,37
111,20,3372,4940,5296,60,37,48,37
111,20,3372,4940,5296,60,37,37,48
111,20,3372,4940,5296,60,48,37,38
111,20,3372,4940,5296,60,38,48,37
111,20,3372,4940,5296,60,37,38,48
111,20,3372,4940,5296,60,48,37,37
111,20,3372,4940,5296,60,37,48,16
111,20,3372,4940,5296,60,16,37,37
111,20,3372,4940,5296,60,37,16,37
111,20,3372,4940,5296,60,37,37,37
111,20,3372,4940,5296,60,37,37,37
111,20,3372,4940,5296,60,37,37,37
111,20,3372,4940,5296,60,37,37,48
111,20,3372,4940,5296,60,48,37,37
111,20,3372,4940,5296,60,37,48,48
111,20,3372,4940,5296,60,48,37,37
111,20,3372,4940,5296,60,37,48,16
111,20,3372,4940,5296,60,16,37,37
111,20,3372,4940,5296,60,37,16,37
111,20,3372,4940,5296,60,37,37,48
111,20,3372,4940,5296,60,48,37,38
111,20,3372,4940,5296,60,38,48,48
111,20,3372,4940,5296,60,48,38,48
111,20,3372,4940,5296,60,48,48,37
111,20,3372,4940,5296,60,37,48,48
111,20,3372,4940,5296,60,48,37,37
111,20,3372,4940,5296,60,37,48,48
111,20,3372,4940,5296,60,48,37,37
111,20,3372,4940,5296,60,37,48,40
111,20,3372,4940,5296,60,40,37,16
111,20,3372,4940,5296,60,16,40,16
111,20,3372,4940,5296,60,16,16,36
111,20,3372,4940,5296,60,36,16,89
111,20,3372,4940,5296,60,89,36,37
111,20,3372,4940,5296,60,37,89,48
111,20,3372,4940,5296,60,48,37,16
111,20,3372,4940,5296,60,16,48,37
111,20,3372,4940,5296,60,37,16,48
111,20,3372,4940,5296,60,48,37,37
111,20,3372,4940,5296,60,37,48,38
111,20,3372,4940,5296,60,38,37,37
111,20,3372,4940,5296,60,37,38,39
111,20,3372,4940,5296,60,39,37,38
111,20,3372,4940,5296,60,38,39,37
111,20,3372,4940,5296,60,37,38,37
111,20,3372,4940,5296,60,37,37,16
111,20,3372,4940,5296,60,16,37,48
111,20,3372,4940,5296,60,48,16,37
111,20,3372,4940,5296,60,37,48,37
111,20,3372,4940,5296,60,37,37,48
111,20,3372,4940,5296,60,48,37,37
111,20,3372,4940,5296,60,37,48,37
111,20,3372,4940,5296,60,37,37,37
111,20,3372,4940,5296,60,37,37,38
111,20,3372,4940,5296,60,38,37,38
111,20,3372,4940,5296,60,38,38,37
111,20,3372,4940,5296,60,37,38,48
111,20,3372,4940,5296,60,48,37,48
111,20,3372,4940,5296,60,48,48,37
111,20,3372,4940,5296,60,37,48,48
111,20,3372,4940,5296,60,48,37,37
111,20,3372,4940,5296,60,37,48,37
111,20,3372,4940,5296,60,37,37,48
111,20,3372,4940,5296,60,48,37,37
111,20,3372,4940,5296,60,37,48,48
111,20,3372,4940,5296,60,48,37,48
111,20,3372,4940,5296,60,48,48,37
111,20,3372,4940,5296,60,37,48,37
111,20,3372,4940,5296,60,37,37,38
111,20,3372,4940,5296,60,38,37,48
111,20,3372,4940,5296,60,48,38,37
111,20,3372,4940,5296,60,37,48,37
111,20,3372,4940,5296,60,37,37,48
111,20,3372,4940,5296,60,48,37,48
111,20,3372,4940,5296,60,48,48,37
111,20,3372,4940,5296,60,37,48,37
111,20,3372,4940,5296,60,37,37,48
111,20,3372,4940,5296,60,48,37,124
111,20,3372,4940,5296,60,124,48,85
111,20,3372,4940,5296,60,85,124,11
111,20,3372,4940,5296,60,11,85,41
111,20,3372,4940,5296,60,41,11,48
111,20,3372,4940,5296,60,48,41,37
111,20,3372,4940,5296,60,37,48,39
111,20,3372,4940,5296,60,39,37,37
111,20,3372,4940,5296,60,37,39,23
111,20,3372,4940,5296,60,23,37,17
111,20,3372,4940,5296,60,17,23,23
111,20,3372,4940,5296,60,23,17,17
111,20,3372,4940,5296,60,17,23,37
111,20,3372,4940,5296,60,37,17,11
111,20,3372,4940,5296,60,11,37,86
111,20,3372,4940,5296,60,86,11,41
111,20,3372,4940,5296,60,41,86,3
111,20,3372,4940,5296,60,3,41,148
111,20,3372,4940,5296,60,148,3,42
111,20,3372,4940,5296,60,42,148,15
111,20,3372,4940,5296,60,15,42,41
111,20,3372,4940,5296,60,41,15,41
111,20,3372,4940,5296,60,41,41,41
111,20,3372,4940,5296,60,41,41,41
111,20,3372,4940,5296,60,41,41,41
111,20,3372,4940,5296,60,41,41,41
111,20,3372,4940,5296,60,41,41,89
111,20,3372,4940,5296,60,89,41,41
111,20,3372,4940,5296,60,41,89,41
111,20,3372,4940,5296,60,41,41,41
111,20,3372,4940,5296,60,41,41,15
111,20,3372,4940,5296,60,15,41,39
111,20,3372,4940,5296,60,39,15,37
111,20,3372,4940,5296,60,37,39,39
111,20,3372,4940,5296,60,39,37,37
111,20,3372,4940,5296,60,37,39,38
111,20,3372,4940,5296,60,38,37,48
111,20,3372,4940,5296,60,48,38,37
111,20,3372,4940,5296,60,37,48,89
111,20,3372,4940,5296,60,89,37,48
111,20,3372,4940,5296,60,48,89,37
111,20,3372,4940,5296,60,37,48,37
111,20,3372,4940,5296,60,37,37,48
111,20,3372,4940,5296,60,48,37,37
111,20,3372,4940,5296,60,37,48,37
111,20,3372,4940,5296,60,37,37,41
111,20,3372,4940,5296,60,41,37,47
111,20,3372,4940,5296,60,47,41,3
111,20,3372,4940,5296,60,3,47,3
111,20,3372,4940,5296,60,3,3,37
111,20,3372,4940,5296,60,37,3,41
111,20,3372,4940,5296,60,41,37,41
111,20,3372,4940,5296,60,41,41,38
111,20,3372,4940,5296,60,38,41,37
111,20,3372,4940,5296,60,37,38,39
111,20,3372,4940,5296,60,39,37,38
111,20,3372,4940,5296,60,38,39,37
111,20,3372,4940,5296,60,37,38,37
111,20,3372,4940,5296,60,37,37,38
111,20,3372,4940,5296,60,38,37,37
111,20,3372,4940,5296,60,37,38,5
111,20,3372,4940,5296,60,5,37,35
111,20,3372,4940,5296,60,35,5,42
111,20,3372,4940,5296,60,42,35,128
111,20,3372,4940,5296,60,128,42,58
111,20,3372,4940,5296,60,58,128,151
111,20,3372,4940,5296,60,151,58,57
111,20,3372,4940,5296,60,57,151,18
111,20,3372,4940,5296,60,18,57,92
111,20,3372,4940,5296,60,92,18,92
111,20,3372,4940,5296,60,92,92,47
111,20,3372,4940,5296,60,47,92,3
111,20,3372,4940,5296,60,3,47,6
111,20,3372,4940,5296,60,6,3,44
111,20,3372,4940,5296,60,44,6,1
111,20,3372,4940,5296,60,1,44,15
111,20,3372,4940,5296,60,15,1,2
111,20,3372,4940,5296,60,2,15,37
111,20,3372,4940,5296,60,37,2,48
111,20,3372,4940,5296,60,48,37,3
111,20,3372,4940,5296,60,3,48,15
111,20,3372,4940,5296,60,15,3,37
111,20,3372,4940,5296,60,37,15,34
111,20,3372,4940,5296,60,34,37,37
111,20,3372,4940,5296,60,37,34,38
111,20,3372,4940,5296,60,38,37,66
111,20,3372,4940,5296,60,66,38,52
111,20,3372,4940,5296,60,52,66,37
111,20,3372,4940,5296,60,37,52,48
111,20,3372,4940,5296,60,48,37,37
111,20,3372,4940,5296,60,37,48,37
111,20,3372,4940,5296,60,37,37,48
111,20,3372,4940,5296,60,48,37,38
111,20,3372,4940,5296,60,38,48,37
111,20,3372,4940,5296,60,37,38,37
111,20,3372,4940,5296,60,37,37,48
111,20,3372,4940,5296,60,48,37,38
111,20,3372,4940,5296,60,38,48,37
111,20,3372,4940,5296,60,37,38,51
111,20,3372,4940,5296,60,51,37,34
111,20,3372,4940,5296,60,34,51,52
111,20,3372,4940,5296,60,52,34,52
111,20,3372,4940,5296,60,52,52,48
111,20,3372,4940,5296,60,48,52,37
111,20,3372,4940,5296,60,37,48,37
111,20,3372,4940,5296,60,37,37,48
111,20,3372,4940,5296,60,48,37,141
111,20,3372,4940,5296,60,141,48,51
111,20,3372,4940,5296,60,51,141,100
111,20,3372,4940,5296,60,100,51,98
111,20,3372,4940,5296,60,98,100,51
111,20,3372,4940,5296,60,51,98,37
111,20,3372,4940,5296,60,37,51,37
111,20,3372,4940,5296,60,37,37,38
111,20,3372,4940,5296,60,38,37,37
111,20,3372,4940,5296,60,37,38,28
111,20,3372,4940,5296,60,28,37,27
111,20,3372,4940,5296,60,27,28,133
111,20,3372,4940,5296,60,133,27,105
111,20,3372,4940,5296,60,105,133,66
111,20,3372,4940,5296,60,66,105,133
111,20,3372,4940,5296,60,133,66,105
111,20,3372,4940,5296,60,105,133,3
111,20,3372,4940,5296,60,3,105,45
111,20,3372,4940,5296,60,45,3,3
111,20,3372,4940,5296,60,3,45,133
111,20,3372,4940,5296,60,133,3,133
111,20,3372,4940,5296,60,133,133,133
111,20,3372,4940,5296,60,133,133,30
111,20,3372,4940,5296,60,30,133,30
111,20,3372,4940,5296,60,30,30,25
111,20,3372,4940,5296,60,25,30,1
111,20,3372,4940,5296,60,1,25,48
111,20,3372,4940,5296,60,48,1,37
111,20,3372,4940,5296,60,37,48,48
111,20,3372,4940,5296,60,48,37,37
111,20,3372,4940,5296,60,37,48,37
111,20,3372,4940,5296,60,37,37,48
111,20,3372,4940,5296,60,48,37,11
111,20,3372,4940,5296,60,11,48,144
111,20,3372,4940,5296,60,144,11,11
111,20,3372,4940,5296,60,11,144,144
111,20,3372,4940,5296,60,144,11,89
111,20,3372,4940,5296,60,89,144,89
111,20,3372,4940,5296,60,89,89,89
111,20,3372,4940,5296,60,89,89,89
111,20,3372,4940,5296,60,89,89,41
111,20,3372,4940,5296,60,41,89,37
111,20,3372,4940,5296,60,37,41,31
111,20,3372,4940,5296,60,31,37,2
111,20,3372,4940,5296,60,2,31,37
111,20,3372,4940,5296,60,37,2,38
111,20,3372,4940,5296,60,38,37,48
111,20,3372,4940,5296,60,48,38,3
113,20,3128,4941,5105,60,0,0,71
131,20,3622,4942,5261,60,0,0,51
131,20,3622,4942,5261,60,51,0,51
131,20,3622,4942,5261,60,51,51,97
131,20,3622,4942,5261,60,97,51,51
131,20,3622,4942,5261,60,51,97,51
131,20,3622,4942,5261,60,51,51,97
131,20,3622,4942,5261,60,97,51,71
131,20,3622,4942,5261,60,71,97,78
131,20,3622,4942,5261,60,78,71,51
131,20,3622,4942,5261,60,51,78,99
131,20,3622,4942,5261,60,99,51,99
1130,20,3453,4943,5346,60,0,0,11
1130,20,3453,4943,5346,60,11,0,41
1130,20,3453,4943,5346,60,41,11,21
1130,20,3453,4943,5346,60,21,41,24
1130,20,3453,4943,5346,60,24,21,20
1130,20,3453,4943,5346,60,20,24,21
1130,20,3453,4943,5346,60,21,20,16
1130,20,3453,4943,5346,60,16,21,40
1130,20,3453,4943,5346,60,40,16,16
1130,20,3453,4943,5346,60,16,40,40
1130,20,3453,4943,5346,60,40,16,37
1130,20,3453,4943,5346,60,37,40,34
1130,20,3453,4943,5346,60,34,37,34
1130,20,3453,4943,5346,60,34,34,34
1130,20,3453,4943,5346,60,34,34,48
1130,20,3453,4943,5346,60,48,34,34
1130,20,3453,4943,5346,60,34,48,48
1130,20,3453,4943,5346,60,48,34,37
1130,20,3453,4943,5346,60,37,48,34
1130,20,3453,4943,5346,60,34,37,37
1130,20,3453,4943,5346,60,37,34,16
1130,20,3453,4943,5346,60,16,37,40
1130,20,3453,4943,5346,60,40,16,40
1130,20,3453,4943,5346,60,40,40,16
1130,20,3453,4943,5346,60,16,40,40
1130,20,3453,4943,5346,60,40,16,16
1130,20,3453,4943,5346,60,16,40,16
1130,20,3453,4943,5346,60,16,16,133
1130,20,3453,4943,5346,60,133,16,133
1130,20,3453,4943,5346,60,133,133,107
1130,20,3453,4943,5346,60,107,133,159
1271,265,3601,412,512,60,0,0,13
1271,265,3601,412,512,60,13,0,124
1271,265,3601,412,512,60,124,13,124
1271,265,3601,412,512,60,124,124,13
1271,265,3601,412,512,60,13,124,13
1271,265,3601,412,512,60,13,13,124
1271,265,3601,412,512,60,124,13,13
1271,265,3601,412,512,60,13,124,13
1271,265,3601,412,512,60,13,13,50
1271,265,3601,412,512,60,50,13,124
1271,265,3601,412,512,60,124,50,124
1271,265,3601,412,512,60,124,124,50
1271,265,3601,412,512,60,50,124,13
113,20,3623,4944,5207,60,0,0,71
113,20,3623,4944,5207,60,71,0,78
113,20,3623,4944,5207,60,78,71,82
113,20,3623,4944,5207,60,82,78,71
113,20,3623,4944,5207,60,71,82,74
113,20,3623,4944,5207,60,74,71,71
113,20,3623,4944,5207,60,71,74,90
113,20,3623,4944,5207,60,90,71,71
113,20,3623,4944,5207,60,71,90,90
113,20,3623,4944,5207,60,90,71,78
1277,20,3624,4945,5431,60,0,0,25
1277,20,3624,4945,5431,60,25,0,25
1277,20,3624,4945,5431,60,25,25,141
1277,20,3624,4945,5431,60,141,25,81
1277,20,3624,4945,5431,60,81,141,74
1277,20,3624,4945,5431,60,74,81,131
1277,20,3624,4945,5431,60,131,74,74
1277,20,3624,4945,5431,60,74,131,71
1277,20,3624,4945,5431,60,71,74,132
1277,20,3624,4945,5431,60,132,71,71
1277,20,3624,4945,5431,60,71,132,71
1277,20,3624,4945,5431,60,71,71,132
1277,20,3624,4945,5431,60,132,71,78
1277,20,3624,4945,5431,60,78,132,141
1277,20,3624,4945,5431,60,141,78,78
1277,20,3624,4945,5431,60,78,141,52
1277,20,3624,4945,5431,60,52,78,57
1277,20,3624,4945,5431,60,57,52,54
1277,20,3624,4945,5431,60,54,57,167
1277,20,3624,4945,5431,60,167,54,171
1277,20,3624,4945,5431,60,171,167,78
1277,20,3624,4945,5431,60,78,171,132
1277,20,3624,4945,5431,60,132,78,71
1277,20,3624,4945,5431,60,71,132,71
1277,20,3624,4945,5431,60,71,71,71
1277,20,3624,4945,5431,60,71,71,71
1277,20,3624,4945,5431,60,71,71,71
1277,20,3624,4945,5431,60,71,71,90
1277,20,3624,4945,5431,60,90,71,70
1277,20,3624,4945,5431,60,70,90,91
1277,20,3624,4945,5431,60,91,70,71
1277,20,3624,4945,5431,60,71,91,72
1277,20,3624,4945,5431,60,72,71,71
1277,20,3624,4945,5431,60,71,72,77
1277,20,3624,4945,5431,60,77,71,71
1277,20,3624,4945,5431,60,71,77,76
1277,20,3624,4945,5431,60,76,71,155
1277,20,3624,4945,5431,60,155,76,71
1277,20,3624,4945,5431,60,71,155,71
1277,20,3624,4945,5431,60,71,71,71
1277,20,3624,4945,5431,60,71,71,81
1277,20,3624,4945,5431,60,81,71,131
1277,20,3624,4945,5431,60,131,81,75
1277,20,3624,4945,5431,60,75,131,74
1277,20,3624,4945,5431,60,74,75,78
1277,20,3624,4945,5431,60,78,74,74
1277,20,3624,4945,5431,60,74,78,90
1277,20,3624,4945,5431,60,90,74,90
1277,20,3624,4945,5431,60,90,90,90
1277,20,3624,4945,5431,60,90,90,90
1277,20,3624,4945,5431,60,90,90,90
1277,20,3624,4945,5431,60,90,90,90
1277,20,3624,4945,5431,60,90,90,90
1277,20,3624,4945,5431,60,90,90,90
1277,20,3624,4945,5431,60,90,90,90
1277,20,3624,4945,5431,60,90,90,90
1277,20,3624,4945,5431,60,90,90,70
1277,20,3624,4945,5431,60,70,90,91
1277,20,3624,4945,5431,60,91,70,77
1277,20,3624,4945,5431,60,77,91,131
1271,20,3599,4946,5415,60,0,0,41
1271,20,3599,4946,5415,60,41,0,36
113,20,346,4947,542,60,0,0,52
113,20,346,4947,542,60,52,0,71
113,20,346,4947,542,60,71,52,71
1134,20,3229,4948,5184,60,0,0,20
1134,20,3229,4948,5184,60,20,0,3
1134,20,3229,4948,5184,60,3,20,66
1134,20,3229,4948,5184,60,66,3,55
1134,20,3229,4948,5184,60,55,66,55
1134,20,3229,4948,5184,60,55,55,55
1134,20,3229,4948,5184,60,55,55,54
1134,20,3229,4948,5184,60,54,55,92
1134,20,3229,4948,5184,60,92,54,18
1134,20,3229,4948,5184,60,18,92,125
1134,20,3229,4948,5184,60,125,18,145
1134,20,3229,4948,5184,60,145,125,19
1134,20,3229,4948,5184,60,19,145,18
1134,20,3229,4948,5184,60,18,19,19
1134,20,3229,4948,5184,60,19,18,92
1134,20,3229,4948,5184,60,92,19,92
1134,20,3229,4948,5184,60,92,92,18
1134,20,3229,4948,5184,60,18,92,125
1134,20,3229,4948,5184,60,125,18,18
1134,20,3229,4948,5184,60,18,125,27
1134,20,3229,4948,5184,60,27,18,27
1134,20,3229,4948,5184,60,27,27,28
1134,20,3229,4948,5184,60,28,27,27
1134,20,3229,4948,5184,60,27,28,28
1134,20,3229,4948,5184,60,28,27,29
1134,20,3229,4948,5184,60,29,28,27
1134,20,3229,4948,5184,60,27,29,27
1134,20,3229,4948,5184,60,27,27,31
1134,20,3229,4948,5184,60,31,27,27
1134,20,3229,4948,5184,60,27,31,28
1134,20,3229,4948,5184,60,28,27,16
1134,20,3229,4948,5184,60,16,28,40
1134,20,3229,4948,5184,60,40,16,37
1134,20,3229,4948,5184,60,37,40,48
1134,20,3229,4948,5184,60,48,37,37
1134,20,3229,4948,5184,60,37,48,38
1134,20,3229,4948,5184,60,38,37,37
1134,20,3229,4948,5184,60,37,38,48
1134,20,3229,4948,5184,60,48,37,34
1134,20,3229,4948,5184,60,34,48,37
1134,20,3229,4948,5184,60,37,34,92
1134,20,3229,4948,5184,60,92,37,74
1134,20,3229,4948,5184,60,74,92,51
1134,20,3229,4948,5184,60,51,74,92
1134,20,3229,4948,5184,60,92,51,16
1134,20,3229,4948,5184,60,16,92,34
1134,20,3229,4948,5184,60,34,16,40
1134,20,3229,4948,5184,60,40,34,16
1134,20,3229,4948,5184,60,16,40,40
1134,20,3229,4948,5184,60,40,16,16
1134,20,3229,4948,5184,60,16,40,37
1134,20,3229,4948,5184,60,37,16,37
1134,20,3229,4948,5184,60,37,37,51
1134,20,3229,4948,5184,60,51,37,97
1134,20,3229,4948,5184,60,97,51,107
1134,20,3229,4948,5184,60,107,97,66
1134,20,3229,4948,5184,60,66,107,97
1134,20,3229,4948,5184,60,97,66,51
1134,20,3229,4948,5184,60,51,97,51
1134,20,3229,4948,5184,60,51,51,99
1134,20,3229,4948,5184,60,99,51,51
1134,20,3229,4948,5184,60,51,99,66
1134,20,3229,4948,5184,60,66,51,107
1134,20,3229,4948,5184,60,107,66,105
1134,20,3229,4948,5184,60,105,107,8
1134,20,3229,4948,5184,60,8,105,105
1134,20,3229,4948,5184,60,105,8,66
1134,20,3229,4948,5184,60,66,105,8
1134,20,3229,4948,5184,60,8,66,107
1134,20,3229,4948,5184,60,107,8,105
1134,20,3229,4948,5184,60,105,107,30
1134,20,3229,4948,5184,60,30,105,37
1271,20,3599,4949,5415,60,0,0,3
1271,20,3599,4949,5415,60,3,0,3
1271,20,3599,4949,5415,60,3,3,4
1271,20,3599,4949,5415,60,4,3,26
1271,20,3599,4949,5415,60,26,4,44
1271,20,3599,4949,5415,60,44,26,4
1271,20,3599,4949,5415,60,4,44,3
1271,20,3599,4949,5415,60,3,4,3
1130,229,3453,4950,512,60,0,0,61
1130,229,3453,4950,512,60,61,0,3
1130,229,3453,4950,512,60,3,61,26
1130,229,3453,4950,512,60,26,3,3
1130,229,3453,4950,512,60,3,26,26
1130,229,3453,4950,512,60,26,3,41
1107,223,3172,412,512,60,0,0,34
1107,223,3172,412,512,60,34,0,34
1107,223,3172,412,512,60,34,34,54
1107,223,3172,412,512,60,54,34,54
1107,223,3172,412,512,60,54,54,53
1107,223,3172,412,512,60,53,54,154
1107,223,3172,412,512,60,154,53,55
1107,223,3172,412,512,60,55,154,133
1107,223,3172,412,512,60,133,55,96
1107,223,3172,412,512,60,96,133,95
112,20,3625,4951,562,60,0,0,21
112,20,3625,4951,562,60,21,0,37
112,20,3625,4951,562,60,37,21,37
112,20,3625,4951,562,60,37,37,48
112,20,3625,4951,562,60,48,37,37
112,20,3625,4951,562,60,37,48,16
112,20,3625,4951,562,60,16,37,16
112,20,3625,4951,562,60,16,16,66
112,20,3625,4951,562,60,66,16,92
1255,20,3545,4952,5432,60,0,0,21
1245,20,3362,4953,5291,60,0,0,36
1245,20,3362,4953,5291,60,36,0,32
143,20,3194,4954,5158,60,0,0,1
143,20,3194,4954,5158,60,1,0,2
1277,20,3626,4955,5433,60,0,0,82
1277,20,3626,4955,5433,60,82,0,78
142,20,378,4956,5229,60,0,0,14
142,20,378,4956,5229,60,14,0,14
142,20,378,4956,5229,60,14,14,118
1127,20,3432,4957,5333,60,0,0,15
1127,20,3432,4957,5333,60,15,0,2
193,20,3627,4958,5434,60,0,0,136
193,20,3627,4958,5434,60,136,0,42
193,20,3627,4958,5434,60,42,136,41
193,20,3627,4958,5434,60,41,42,37
193,20,3627,4958,5434,60,37,41,37
193,20,3627,4958,5434,60,37,37,41
193,20,3627,4958,5434,60,41,37,41
193,20,3627,4958,5434,60,41,41,41
113,20,3106,4959,589,60,0,0,71
113,20,3106,4959,589,60,71,0,141
113,20,3106,4959,589,60,141,71,51
113,20,3106,4959,589,60,51,141,99
113,20,3106,4959,589,60,99,51,71
113,20,3106,4959,589,60,71,99,71
113,20,3106,4959,589,60,71,71,90
113,20,3106,4959,589,60,90,71,27
113,20,3106,4959,589,60,27,90,71
113,20,3106,4959,589,60,71,27,27
113,20,3106,4959,589,60,27,71,28
113,20,3106,4959,589,60,28,27,27
113,20,3628,4960,5435,60,0,0,37
113,20,3628,4960,5435,60,37,0,41
113,20,3628,4960,5435,60,41,37,71
113,20,3628,4960,5435,60,71,41,152
113,20,3628,4960,5435,60,152,71,71
113,20,3629,4961,5436,60,0,0,71
113,20,3629,4961,5436,60,71,0,71
113,20,3629,4961,5436,60,71,71,78
113,20,3629,4961,5436,60,78,71,71
113,20,3629,4961,5436,60,71,78,71
113,20,3629,4961,5436,60,71,71,81
19,20,3182,4962,5159,60,0,0,54
19,20,3182,4962,5159,60,54,0,55
147,20,3404,4963,5315,60,0,0,34
147,20,3404,4963,5315,60,34,0,158
1179,20,3533,4964,5337,60,0,0,16
1179,20,3533,4964,5337,60,16,0,40
1179,20,3533,4964,5337,60,40,16,16
1179,20,3533,4964,5337,60,16,40,40
1179,20,3533,4964,5337,60,40,16,16
1179,20,3533,4964,5337,60,16,40,40
1179,20,3533,4964,5337,60,40,16,16
1179,20,3533,4964,5337,60,16,40,16
1179,20,3533,4964,5337,60,16,16,40
1179,20,3533,4964,5337,60,40,16,16
1179,20,3533,4964,5337,60,16,40,16
1179,20,3533,4964,5337,60,16,16,40
1179,20,3533,4964,5337,60,40,16,16
1179,20,3533,4964,5337,60,16,40,21
1179,20,3533,4964,5337,60,21,16,16
1179,20,3533,4964,5337,60,16,21,37
1179,20,3533,4964,5337,60,37,16,2
1179,20,3533,4964,5337,60,2,37,4
1179,20,3533,4964,5337,60,4,2,7
1179,20,3533,4964,5337,60,7,4,26
1179,20,3533,4964,5337,60,26,7,16
1179,20,3533,4964,5337,60,16,26,40
1179,20,3533,4964,5337,60,40,16,16
1179,20,3533,4964,5337,60,16,40,41
1179,20,3533,4964,5337,60,41,16,41
1179,20,3533,4964,5337,60,41,41,61
1179,20,3533,4964,5337,60,61,41,37
1179,20,3533,4964,5337,60,37,61,5
1179,20,3533,4964,5337,60,5,37,102
1179,20,3533,4964,5337,60,102,5,16
1179,20,3533,4964,5337,60,16,102,41
1179,20,3533,4964,5337,60,41,16,1
1179,20,3533,4964,5337,60,1,41,45
1179,20,3533,4964,5337,60,45,1,2
1179,20,3533,4964,5337,60,2,45,26
1179,20,3533,4964,5337,60,26,2,47
1179,20,3533,4964,5337,60,47,26,102
1179,20,3533,4964,5337,60,102,47,47
1179,20,3533,4964,5337,60,47,102,26
1179,20,3533,4964,5337,60,26,47,52
1179,20,3533,4964,5337,60,52,26,52
1179,20,3533,4964,5337,60,52,52,52
1179,20,3533,4964,5337,60,52,52,47
1179,20,3533,4964,5337,60,47,52,65
1179,20,3533,4964,5337,60,65,47,89
1179,20,3533,4964,5337,60,89,65,11
1179,20,3533,4964,5337,60,11,89,11
1179,20,3533,4964,5337,60,11,11,3
1179,20,3533,4964,5337,60,3,11,107
1179,20,3533,4964,5337,60,107,3,41
143,20,372,4965,565,60,0,0,15
143,20,372,4965,565,60,15,0,1
143,20,372,4965,565,60,1,15,15
143,20,372,4965,565,60,15,1,15
143,20,372,4965,565,60,15,15,15
143,20,372,4965,565,60,15,15,15
143,20,372,4965,565,60,15,15,15
143,20,372,4965,565,60,15,15,7
143,20,372,4965,565,60,7,15,7
143,20,372,4965,565,60,7,7,7
143,20,372,4965,565,60,7,7,43
143,20,372,4965,565,60,43,7,7
143,20,372,4965,565,60,7,43,7
